Location,VR Internal Loc,Date,Time,Vehicle Count
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,06:00:00,14
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,06:00:00,47
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,06:00:00,11
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,06:00:00,30
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,06:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,06:15:00,65
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,06:15:00,13
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,06:15:00,33
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,06:30:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,06:30:00,90
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,06:30:00,22
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,06:30:00,32
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,06:45:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,06:45:00,83
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,06:45:00,19
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,06:45:00,61
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,07:00:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,07:00:00,92
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,07:00:00,27
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,07:00:00,58
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,07:15:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,07:15:00,77
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,07:15:00,28
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,07:15:00,56
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,07:30:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,07:30:00,81
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,07:30:00,35
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,07:30:00,69
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,07:45:00,5
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,07:45:00,122
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,07:45:00,43
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,07:45:00,48
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,08:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,08:00:00,107
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,08:00:00,28
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,08:00:00,78
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,08:15:00,9
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,08:15:00,114
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,08:15:00,56
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,08:15:00,82
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,08:30:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,08:30:00,140
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,08:30:00,70
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,08:30:00,94
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,08:45:00,12
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,08:45:00,149
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,08:45:00,76
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,08:45:00,125
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,09:00:00,10
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,09:00:00,173
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,09:00:00,72
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,09:00:00,123
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,09:15:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,09:15:00,179
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,09:15:00,89
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,09:15:00,144
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,09:30:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,09:30:00,188
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,09:30:00,82
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,09:30:00,152
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,09:45:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,09:45:00,193
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,09:45:00,89
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,09:45:00,193
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,10:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,10:00:00,159
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,10:00:00,99
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,10:00:00,175
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,10:15:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,10:15:00,195
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,10:15:00,106
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,10:15:00,188
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,10:30:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,10:30:00,206
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,10:30:00,110
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,10:30:00,183
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,10:45:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,10:45:00,199
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,10:45:00,120
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,10:45:00,163
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,11:00:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,11:00:00,208
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,11:00:00,134
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,11:00:00,230
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,11:15:00,5
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,11:15:00,235
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,11:15:00,123
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,11:15:00,213
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,11:30:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,11:30:00,220
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,11:30:00,132
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,11:30:00,212
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,11:45:00,12
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,11:45:00,243
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,11:45:00,131
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,11:45:00,232
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,12:00:00,9
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,12:00:00,208
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,12:00:00,140
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,12:00:00,210
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,12:15:00,28
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,12:15:00,253
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,12:15:00,131
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,12:15:00,211
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,12:30:00,9
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,12:30:00,259
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,12:30:00,120
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,12:30:00,204
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,12:45:00,9
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,12:45:00,242
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,12:45:00,139
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,12:45:00,230
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,13:00:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,13:00:00,202
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,13:00:00,139
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,13:00:00,218
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,13:15:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,13:15:00,226
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,13:15:00,104
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,13:15:00,205
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,13:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,13:30:00,236
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,13:30:00,126
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,13:30:00,218
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,13:45:00,20
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,13:45:00,229
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,13:45:00,117
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,13:45:00,217
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,14:00:00,8
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,14:00:00,221
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,14:00:00,123
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,14:00:00,216
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,14:15:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,14:15:00,228
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,14:15:00,104
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,14:15:00,216
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,14:30:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,14:30:00,193
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,14:30:00,122
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,14:30:00,235
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,14:45:00,3
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,14:45:00,216
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,14:45:00,99
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,14:45:00,197
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,15:00:00,6
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,15:00:00,212
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,15:00:00,119
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,15:00:00,193
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,15:15:00,12
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,15:15:00,199
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,15:15:00,107
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,15:15:00,195
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,15:30:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,15:30:00,197
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,15:30:00,116
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,15:30:00,195
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,15:45:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,15:45:00,188
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,15:45:00,127
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,15:45:00,201
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,16:00:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,16:00:00,208
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,16:00:00,122
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,16:00:00,173
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,16:15:00,5
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,16:15:00,227
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,16:15:00,127
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,16:15:00,193
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,16:30:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,16:30:00,215
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,16:30:00,108
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,16:30:00,206
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,16:45:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,16:45:00,195
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,16:45:00,105
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,16:45:00,189
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,17:00:00,6
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,17:00:00,206
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,17:00:00,107
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,17:00:00,164
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,17:15:00,6
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,17:15:00,171
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,17:15:00,123
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,17:15:00,198
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,17:30:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,17:30:00,192
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,17:30:00,111
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,17:30:00,160
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,17:45:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,17:45:00,190
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,17:45:00,107
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,17:45:00,132
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,18:00:00,7
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,18:00:00,189
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,18:00:00,84
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,18:00:00,147
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,18:15:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,18:15:00,184
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,18:15:00,106
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,18:15:00,141
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,18:30:00,5
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,18:30:00,177
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,18:30:00,82
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,18:30:00,124
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,18:45:00,6
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,18:45:00,181
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,18:45:00,76
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,18:45:00,115
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,19:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,19:00:00,177
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,19:00:00,75
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,19:00:00,141
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,19:15:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,19:15:00,146
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,19:15:00,77
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,19:15:00,105
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,19:30:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,19:30:00,130
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,19:30:00,57
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,19:30:00,118
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,19:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,19:45:00,135
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,19:45:00,59
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,19:45:00,113
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,20:00:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,20:00:00,90
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,20:00:00,53
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,20:00:00,133
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,20:15:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,20:15:00,113
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,20:15:00,45
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,20:15:00,130
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,20:30:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,20:30:00,103
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,20:30:00,60
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,20:30:00,136
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,20:45:00,5
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,20:45:00,86
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,20:45:00,52
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,20:45:00,138
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,21:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,21:00:00,91
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,21:00:00,37
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,21:00:00,112
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,21:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,21:15:00,75
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,21:15:00,28
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,21:15:00,112
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,21:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,21:30:00,74
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,21:30:00,36
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,21:30:00,99
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,21:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,21:45:00,85
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,21:45:00,32
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,21:45:00,118
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,22:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,22:00:00,75
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,22:00:00,30
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,22:00:00,91
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,22:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,22:15:00,94
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,22:15:00,27
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,22:15:00,134
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,22:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,22:30:00,81
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,22:30:00,38
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,22:30:00,122
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,22:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,22:45:00,87
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,22:45:00,44
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,22:45:00,115
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,23:00:00,4
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,23:00:00,81
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,23:00:00,42
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,23:00:00,123
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,23:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,23:15:00,78
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,23:15:00,34
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,23:15:00,123
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,23:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,23:30:00,72
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,23:30:00,35
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,23:30:00,110
WALMER_ST N OF VICTORIA_ST,1,2006-10-07,23:45:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-07,23:45:00,59
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-07,23:45:00,25
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-07,23:45:00,119
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,00:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,00:00:00,55
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,00:00:00,27
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,00:00:00,108
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,00:15:00,1
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,00:15:00,56
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,00:15:00,19
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,00:15:00,105
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,00:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,00:30:00,57
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,00:30:00,18
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,00:30:00,96
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,00:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,00:45:00,39
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,00:45:00,24
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,00:45:00,88
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,01:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,01:00:00,51
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,01:00:00,16
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,01:00:00,80
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,01:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,01:15:00,37
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,01:15:00,15
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,01:15:00,80
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,01:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,01:30:00,41
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,01:30:00,14
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,01:30:00,77
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,01:45:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,01:45:00,39
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,01:45:00,12
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,01:45:00,68
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,02:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,02:00:00,31
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,02:00:00,11
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,02:00:00,62
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,02:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,02:15:00,34
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,02:15:00,13
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,02:15:00,46
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,02:30:00,2
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,02:30:00,33
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,02:30:00,6
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,02:30:00,61
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,02:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,02:45:00,23
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,02:45:00,10
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,02:45:00,41
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,03:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,03:00:00,24
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,03:00:00,5
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,03:00:00,60
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,03:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,03:15:00,30
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,03:15:00,5
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,03:15:00,57
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,03:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,03:30:00,34
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,03:30:00,6
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,03:30:00,39
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,03:45:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,03:45:00,30
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,03:45:00,6
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,03:45:00,43
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,04:00:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,04:00:00,18
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,04:00:00,6
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,04:00:00,39
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,04:15:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,04:15:00,20
BURNLEY_ST S OF VICTORIA_ST,5,2006-10-08,04:15:00,4
VICTORIA_ST W OF BURNLEY_ST,7,2006-10-08,04:15:00,34
WALMER_ST N OF VICTORIA_ST,1,2006-10-08,04:30:00,0
VICTORIA_ST E OF BURNLEY_ST,3,2006-10-08,04:30:00,22
