Location,VR Internal Loc,Date,Time,Vehicle Count
BURKE_RD S of TOORAK_RD,5,2006-10-07,09:45:00,181
TOORAK_RD W OF BURKE_RD,7,2006-10-07,09:45:00,180
BURKE_RD N of TOORAK_RD,1,2006-10-07,10:00:00,201
TOORAK_RD E of BURKE_RD,3,2006-10-07,10:00:00,190
BURKE_RD S of TOORAK_RD,5,2006-10-07,10:00:00,170
TOORAK_RD W OF BURKE_RD,7,2006-10-07,10:00:00,168
BURKE_RD N of TOORAK_RD,1,2006-10-07,10:15:00,211
TOORAK_RD E of BURKE_RD,3,2006-10-07,10:15:00,195
BURKE_RD S of TOORAK_RD,5,2006-10-07,10:15:00,177
TOORAK_RD W OF BURKE_RD,7,2006-10-07,10:15:00,182
BURKE_RD N of TOORAK_RD,1,2006-10-07,10:30:00,234
TOORAK_RD E of BURKE_RD,3,2006-10-07,10:30:00,209
BURKE_RD S of TOORAK_RD,5,2006-10-07,10:30:00,224
TOORAK_RD W OF BURKE_RD,7,2006-10-07,10:30:00,212
BURKE_RD N of TOORAK_RD,1,2006-10-07,10:45:00,232
TOORAK_RD E of BURKE_RD,3,2006-10-07,10:45:00,212
BURKE_RD S of TOORAK_RD,5,2006-10-07,10:45:00,138
TOORAK_RD W OF BURKE_RD,7,2006-10-07,10:45:00,203
BURKE_RD N of TOORAK_RD,1,2006-10-07,11:00:00,233
TOORAK_RD E of BURKE_RD,3,2006-10-07,11:00:00,196
BURKE_RD S of TOORAK_RD,5,2006-10-07,11:00:00,171
TOORAK_RD W OF BURKE_RD,7,2006-10-07,11:00:00,205
BURKE_RD N of TOORAK_RD,1,2006-10-07,11:15:00,248
TOORAK_RD E of BURKE_RD,3,2006-10-07,11:15:00,203
BURKE_RD S of TOORAK_RD,5,2006-10-07,11:15:00,242
TOORAK_RD W OF BURKE_RD,7,2006-10-07,11:15:00,211
BURKE_RD N of TOORAK_RD,1,2006-10-07,11:30:00,224
TOORAK_RD E of BURKE_RD,3,2006-10-07,11:30:00,189
BURKE_RD S of TOORAK_RD,5,2006-10-07,11:30:00,167
TOORAK_RD W OF BURKE_RD,7,2006-10-07,11:30:00,221
BURKE_RD N of TOORAK_RD,1,2006-10-07,11:45:00,230
TOORAK_RD E of BURKE_RD,3,2006-10-07,11:45:00,209
BURKE_RD S of TOORAK_RD,5,2006-10-07,11:45:00,164
TOORAK_RD W OF BURKE_RD,7,2006-10-07,11:45:00,200
BURKE_RD N of TOORAK_RD,1,2006-10-07,12:00:00,212
TOORAK_RD E of BURKE_RD,3,2006-10-07,12:00:00,223
BURKE_RD S of TOORAK_RD,5,2006-10-07,12:00:00,165
TOORAK_RD W OF BURKE_RD,7,2006-10-07,12:00:00,217
BURKE_RD N of TOORAK_RD,1,2006-10-07,12:15:00,257
TOORAK_RD E of BURKE_RD,3,2006-10-07,12:15:00,233
BURKE_RD S of TOORAK_RD,5,2006-10-07,12:15:00,192
TOORAK_RD W OF BURKE_RD,7,2006-10-07,12:15:00,234
BURKE_RD N of TOORAK_RD,1,2006-10-07,12:30:00,252
TOORAK_RD E of BURKE_RD,3,2006-10-07,12:30:00,202
BURKE_RD S of TOORAK_RD,5,2006-10-07,12:30:00,171
TOORAK_RD W OF BURKE_RD,7,2006-10-07,12:30:00,200
BURKE_RD N of TOORAK_RD,1,2006-10-07,12:45:00,202
TOORAK_RD E of BURKE_RD,3,2006-10-07,12:45:00,175
BURKE_RD S of TOORAK_RD,5,2006-10-07,12:45:00,222
TOORAK_RD W OF BURKE_RD,7,2006-10-07,12:45:00,235
BURKE_RD N of TOORAK_RD,1,2006-10-07,13:00:00,203
TOORAK_RD E of BURKE_RD,3,2006-10-07,13:00:00,207
BURKE_RD S of TOORAK_RD,5,2006-10-07,13:00:00,202
TOORAK_RD W OF BURKE_RD,7,2006-10-07,13:00:00,206
BURKE_RD N of TOORAK_RD,1,2006-10-07,13:15:00,234
TOORAK_RD E of BURKE_RD,3,2006-10-07,13:15:00,196
BURKE_RD S of TOORAK_RD,5,2006-10-07,13:15:00,232
TOORAK_RD W OF BURKE_RD,7,2006-10-07,13:15:00,197
BURKE_RD N of TOORAK_RD,1,2006-10-07,13:30:00,221
TOORAK_RD E of BURKE_RD,3,2006-10-07,13:30:00,199
BURKE_RD S of TOORAK_RD,5,2006-10-07,13:30:00,220
TOORAK_RD W OF BURKE_RD,7,2006-10-07,13:30:00,194
BURKE_RD N of TOORAK_RD,1,2006-10-07,13:45:00,227
TOORAK_RD E of BURKE_RD,3,2006-10-07,13:45:00,198
BURKE_RD S of TOORAK_RD,5,2006-10-07,13:45:00,173
TOORAK_RD W OF BURKE_RD,7,2006-10-07,13:45:00,227
BURKE_RD N of TOORAK_RD,1,2006-10-07,14:00:00,245
TOORAK_RD E of BURKE_RD,3,2006-10-07,14:00:00,184
BURKE_RD S of TOORAK_RD,5,2006-10-07,14:00:00,179
TOORAK_RD W OF BURKE_RD,7,2006-10-07,14:00:00,208
BURKE_RD N of TOORAK_RD,1,2006-10-07,14:15:00,200
TOORAK_RD E of BURKE_RD,3,2006-10-07,14:15:00,182
BURKE_RD S of TOORAK_RD,5,2006-10-07,14:15:00,187
TOORAK_RD W OF BURKE_RD,7,2006-10-07,14:15:00,202
BURKE_RD N of TOORAK_RD,1,2006-10-07,14:30:00,191
TOORAK_RD E of BURKE_RD,3,2006-10-07,14:30:00,164
BURKE_RD S of TOORAK_RD,5,2006-10-07,14:30:00,220
TOORAK_RD W OF BURKE_RD,7,2006-10-07,14:30:00,179
BURKE_RD N of TOORAK_RD,1,2006-10-07,14:45:00,233
TOORAK_RD E of BURKE_RD,3,2006-10-07,14:45:00,179
BURKE_RD S of TOORAK_RD,5,2006-10-07,14:45:00,255
TOORAK_RD W OF BURKE_RD,7,2006-10-07,14:45:00,184
BURKE_RD N of TOORAK_RD,1,2006-10-07,15:00:00,196
TOORAK_RD E of BURKE_RD,3,2006-10-07,15:00:00,213
BURKE_RD S of TOORAK_RD,5,2006-10-07,15:00:00,211
TOORAK_RD W OF BURKE_RD,7,2006-10-07,15:00:00,209
BURKE_RD N of TOORAK_RD,1,2006-10-07,15:15:00,184
TOORAK_RD E of BURKE_RD,3,2006-10-07,15:15:00,191
BURKE_RD S of TOORAK_RD,5,2006-10-07,15:15:00,211
TOORAK_RD W OF BURKE_RD,7,2006-10-07,15:15:00,215
BURKE_RD N of TOORAK_RD,1,2006-10-07,15:30:00,213
TOORAK_RD E of BURKE_RD,3,2006-10-07,15:30:00,162
BURKE_RD S of TOORAK_RD,5,2006-10-07,15:30:00,225
TOORAK_RD W OF BURKE_RD,7,2006-10-07,15:30:00,161
BURKE_RD N of TOORAK_RD,1,2006-10-07,15:45:00,183
TOORAK_RD E of BURKE_RD,3,2006-10-07,15:45:00,177
BURKE_RD S of TOORAK_RD,5,2006-10-07,15:45:00,200
TOORAK_RD W OF BURKE_RD,7,2006-10-07,15:45:00,195
BURKE_RD N of TOORAK_RD,1,2006-10-07,16:00:00,186
TOORAK_RD E of BURKE_RD,3,2006-10-07,16:00:00,179
BURKE_RD S of TOORAK_RD,5,2006-10-07,16:00:00,182
TOORAK_RD W OF BURKE_RD,7,2006-10-07,16:00:00,195
BURKE_RD N of TOORAK_RD,1,2006-10-07,16:15:00,196
TOORAK_RD E of BURKE_RD,3,2006-10-07,16:15:00,188
BURKE_RD S of TOORAK_RD,5,2006-10-07,16:15:00,203
TOORAK_RD W OF BURKE_RD,7,2006-10-07,16:15:00,195
BURKE_RD N of TOORAK_RD,1,2006-10-07,16:30:00,158
TOORAK_RD E of BURKE_RD,3,2006-10-07,16:30:00,173
BURKE_RD S of TOORAK_RD,5,2006-10-07,16:30:00,203
TOORAK_RD W OF BURKE_RD,7,2006-10-07,16:30:00,213
BURKE_RD N of TOORAK_RD,1,2006-10-07,16:45:00,189
TOORAK_RD E of BURKE_RD,3,2006-10-07,16:45:00,169
BURKE_RD S of TOORAK_RD,5,2006-10-07,16:45:00,201
TOORAK_RD W OF BURKE_RD,7,2006-10-07,16:45:00,204
BURKE_RD N of TOORAK_RD,1,2006-10-07,17:00:00,186
TOORAK_RD E of BURKE_RD,3,2006-10-07,17:00:00,214
BURKE_RD S of TOORAK_RD,5,2006-10-07,17:00:00,193
TOORAK_RD W OF BURKE_RD,7,2006-10-07,17:00:00,219
BURKE_RD N of TOORAK_RD,1,2006-10-07,17:15:00,249
TOORAK_RD E of BURKE_RD,3,2006-10-07,17:15:00,173
BURKE_RD S of TOORAK_RD,5,2006-10-07,17:15:00,239
TOORAK_RD W OF BURKE_RD,7,2006-10-07,17:15:00,235
BURKE_RD N of TOORAK_RD,1,2006-10-07,17:30:00,195
TOORAK_RD E of BURKE_RD,3,2006-10-07,17:30:00,191
BURKE_RD S of TOORAK_RD,5,2006-10-07,17:30:00,271
TOORAK_RD W OF BURKE_RD,7,2006-10-07,17:30:00,224
BURKE_RD N of TOORAK_RD,1,2006-10-07,17:45:00,207
TOORAK_RD E of BURKE_RD,3,2006-10-07,17:45:00,193
BURKE_RD S of TOORAK_RD,5,2006-10-07,17:45:00,245
TOORAK_RD W OF BURKE_RD,7,2006-10-07,17:45:00,202
BURKE_RD N of TOORAK_RD,1,2006-10-07,18:00:00,183
TOORAK_RD E of BURKE_RD,3,2006-10-07,18:00:00,217
BURKE_RD S of TOORAK_RD,5,2006-10-07,18:00:00,201
TOORAK_RD W OF BURKE_RD,7,2006-10-07,18:00:00,190
BURKE_RD N of TOORAK_RD,1,2006-10-07,18:15:00,178
TOORAK_RD E of BURKE_RD,3,2006-10-07,18:15:00,230
BURKE_RD S of TOORAK_RD,5,2006-10-07,18:15:00,245
TOORAK_RD W OF BURKE_RD,7,2006-10-07,18:15:00,184
BURKE_RD N of TOORAK_RD,1,2006-10-07,18:30:00,190
TOORAK_RD E of BURKE_RD,3,2006-10-07,18:30:00,218
BURKE_RD S of TOORAK_RD,5,2006-10-07,18:30:00,210
TOORAK_RD W OF BURKE_RD,7,2006-10-07,18:30:00,212
BURKE_RD N of TOORAK_RD,1,2006-10-07,18:45:00,201
TOORAK_RD E of BURKE_RD,3,2006-10-07,18:45:00,223
BURKE_RD S of TOORAK_RD,5,2006-10-07,18:45:00,186
TOORAK_RD W OF BURKE_RD,7,2006-10-07,18:45:00,216
BURKE_RD N of TOORAK_RD,1,2006-10-07,19:00:00,185
TOORAK_RD E of BURKE_RD,3,2006-10-07,19:00:00,246
BURKE_RD S of TOORAK_RD,5,2006-10-07,19:00:00,196
TOORAK_RD W OF BURKE_RD,7,2006-10-07,19:00:00,201
BURKE_RD N of TOORAK_RD,1,2006-10-07,19:15:00,171
TOORAK_RD E of BURKE_RD,3,2006-10-07,19:15:00,186
BURKE_RD S of TOORAK_RD,5,2006-10-07,19:15:00,183
TOORAK_RD W OF BURKE_RD,7,2006-10-07,19:15:00,151
BURKE_RD N of TOORAK_RD,1,2006-10-07,19:30:00,178
TOORAK_RD E of BURKE_RD,3,2006-10-07,19:30:00,171
BURKE_RD S of TOORAK_RD,5,2006-10-07,19:30:00,165
TOORAK_RD W OF BURKE_RD,7,2006-10-07,19:30:00,134
BURKE_RD N of TOORAK_RD,1,2006-10-07,19:45:00,177
TOORAK_RD E of BURKE_RD,3,2006-10-07,19:45:00,157
BURKE_RD S of TOORAK_RD,5,2006-10-07,19:45:00,134
TOORAK_RD W OF BURKE_RD,7,2006-10-07,19:45:00,105
BURKE_RD N of TOORAK_RD,1,2006-10-07,20:00:00,138
TOORAK_RD E of BURKE_RD,3,2006-10-07,20:00:00,124
BURKE_RD S of TOORAK_RD,5,2006-10-07,20:00:00,112
TOORAK_RD W OF BURKE_RD,7,2006-10-07,20:00:00,127
BURKE_RD N of TOORAK_RD,1,2006-10-07,20:15:00,110
TOORAK_RD E of BURKE_RD,3,2006-10-07,20:15:00,124
BURKE_RD S of TOORAK_RD,5,2006-10-07,20:15:00,102
TOORAK_RD W OF BURKE_RD,7,2006-10-07,20:15:00,99
BURKE_RD N of TOORAK_RD,1,2006-10-07,20:30:00,109
TOORAK_RD E of BURKE_RD,3,2006-10-07,20:30:00,119
BURKE_RD S of TOORAK_RD,5,2006-10-07,20:30:00,93
TOORAK_RD W OF BURKE_RD,7,2006-10-07,20:30:00,119
BURKE_RD N of TOORAK_RD,1,2006-10-07,20:45:00,105
TOORAK_RD E of BURKE_RD,3,2006-10-07,20:45:00,113
BURKE_RD S of TOORAK_RD,5,2006-10-07,20:45:00,96
TOORAK_RD W OF BURKE_RD,7,2006-10-07,20:45:00,89
BURKE_RD N of TOORAK_RD,1,2006-10-07,21:00:00,113
TOORAK_RD E of BURKE_RD,3,2006-10-07,21:00:00,89
BURKE_RD S of TOORAK_RD,5,2006-10-07,21:00:00,81
TOORAK_RD W OF BURKE_RD,7,2006-10-07,21:00:00,95
BURKE_RD N of TOORAK_RD,1,2006-10-07,21:15:00,111
TOORAK_RD E of BURKE_RD,3,2006-10-07,21:15:00,95
BURKE_RD S of TOORAK_RD,5,2006-10-07,21:15:00,89
TOORAK_RD W OF BURKE_RD,7,2006-10-07,21:15:00,74
BURKE_RD N of TOORAK_RD,1,2006-10-07,21:30:00,131
TOORAK_RD E of BURKE_RD,3,2006-10-07,21:30:00,102
BURKE_RD S of TOORAK_RD,5,2006-10-07,21:30:00,95
TOORAK_RD W OF BURKE_RD,7,2006-10-07,21:30:00,106
BURKE_RD N of TOORAK_RD,1,2006-10-07,21:45:00,119
TOORAK_RD E of BURKE_RD,3,2006-10-07,21:45:00,105
BURKE_RD S of TOORAK_RD,5,2006-10-07,21:45:00,89
TOORAK_RD W OF BURKE_RD,7,2006-10-07,21:45:00,96
BURKE_RD N of TOORAK_RD,1,2006-10-07,22:00:00,122
TOORAK_RD E of BURKE_RD,3,2006-10-07,22:00:00,96
BURKE_RD S of TOORAK_RD,5,2006-10-07,22:00:00,79
TOORAK_RD W OF BURKE_RD,7,2006-10-07,22:00:00,92
BURKE_RD N of TOORAK_RD,1,2006-10-07,22:15:00,116
TOORAK_RD E of BURKE_RD,3,2006-10-07,22:15:00,89
BURKE_RD S of TOORAK_RD,5,2006-10-07,22:15:00,76
TOORAK_RD W OF BURKE_RD,7,2006-10-07,22:15:00,109
BURKE_RD N of TOORAK_RD,1,2006-10-07,22:30:00,118
TOORAK_RD E of BURKE_RD,3,2006-10-07,22:30:00,115
BURKE_RD S of TOORAK_RD,5,2006-10-07,22:30:00,79
TOORAK_RD W OF BURKE_RD,7,2006-10-07,22:30:00,109
BURKE_RD N of TOORAK_RD,1,2006-10-07,22:45:00,126
TOORAK_RD E of BURKE_RD,3,2006-10-07,22:45:00,93
BURKE_RD S of TOORAK_RD,5,2006-10-07,22:45:00,117
TOORAK_RD W OF BURKE_RD,7,2006-10-07,22:45:00,123
BURKE_RD N of TOORAK_RD,1,2006-10-07,23:00:00,107
TOORAK_RD E of BURKE_RD,3,2006-10-07,23:00:00,103
BURKE_RD S of TOORAK_RD,5,2006-10-07,23:00:00,99
TOORAK_RD W OF BURKE_RD,7,2006-10-07,23:00:00,146
BURKE_RD N of TOORAK_RD,1,2006-10-07,23:15:00,127
TOORAK_RD E of BURKE_RD,3,2006-10-07,23:15:00,82
BURKE_RD S of TOORAK_RD,5,2006-10-07,23:15:00,95
TOORAK_RD W OF BURKE_RD,7,2006-10-07,23:15:00,122
BURKE_RD N of TOORAK_RD,1,2006-10-07,23:30:00,133
TOORAK_RD E of BURKE_RD,3,2006-10-07,23:30:00,86
BURKE_RD S of TOORAK_RD,5,2006-10-07,23:30:00,97
TOORAK_RD W OF BURKE_RD,7,2006-10-07,23:30:00,131
BURKE_RD N of TOORAK_RD,1,2006-10-07,23:45:00,109
TOORAK_RD E of BURKE_RD,3,2006-10-07,23:45:00,88
BURKE_RD S of TOORAK_RD,5,2006-10-07,23:45:00,86
TOORAK_RD W OF BURKE_RD,7,2006-10-07,23:45:00,129
BURKE_RD N of TOORAK_RD,1,2006-10-08,00:00:00,89
TOORAK_RD E of BURKE_RD,3,2006-10-08,00:00:00,87
BURKE_RD S of TOORAK_RD,5,2006-10-08,00:00:00,96
TOORAK_RD W OF BURKE_RD,7,2006-10-08,00:00:00,125
BURKE_RD N of TOORAK_RD,1,2006-10-08,00:15:00,95
TOORAK_RD E of BURKE_RD,3,2006-10-08,00:15:00,70
BURKE_RD S of TOORAK_RD,5,2006-10-08,00:15:00,72
TOORAK_RD W OF BURKE_RD,7,2006-10-08,00:15:00,106
BURKE_RD N of TOORAK_RD,1,2006-10-08,00:30:00,66
TOORAK_RD E of BURKE_RD,3,2006-10-08,00:30:00,84
BURKE_RD S of TOORAK_RD,5,2006-10-08,00:30:00,68
TOORAK_RD W OF BURKE_RD,7,2006-10-08,00:30:00,116
BURKE_RD N of TOORAK_RD,1,2006-10-08,00:45:00,78
TOORAK_RD E of BURKE_RD,3,2006-10-08,00:45:00,59
BURKE_RD S of TOORAK_RD,5,2006-10-08,00:45:00,60
TOORAK_RD W OF BURKE_RD,7,2006-10-08,00:45:00,91
BURKE_RD N of TOORAK_RD,1,2006-10-08,01:00:00,33
TOORAK_RD E of BURKE_RD,3,2006-10-08,01:00:00,45
BURKE_RD S of TOORAK_RD,5,2006-10-08,01:00:00,75
TOORAK_RD W OF BURKE_RD,7,2006-10-08,01:00:00,75
BURKE_RD N of TOORAK_RD,1,2006-10-08,01:15:00,59
TOORAK_RD E of BURKE_RD,3,2006-10-08,01:15:00,45
BURKE_RD S of TOORAK_RD,5,2006-10-08,01:15:00,45
TOORAK_RD W OF BURKE_RD,7,2006-10-08,01:15:00,74
BURKE_RD N of TOORAK_RD,1,2006-10-08,01:30:00,44
TOORAK_RD E of BURKE_RD,3,2006-10-08,01:30:00,37
BURKE_RD S of TOORAK_RD,5,2006-10-08,01:30:00,39
TOORAK_RD W OF BURKE_RD,7,2006-10-08,01:30:00,65
BURKE_RD N of TOORAK_RD,1,2006-10-08,01:45:00,45
TOORAK_RD E of BURKE_RD,3,2006-10-08,01:45:00,31
BURKE_RD S of TOORAK_RD,5,2006-10-08,01:45:00,34
TOORAK_RD W OF BURKE_RD,7,2006-10-08,01:45:00,69
BURKE_RD N of TOORAK_RD,1,2006-10-08,02:00:00,30
TOORAK_RD E of BURKE_RD,3,2006-10-08,02:00:00,29
BURKE_RD S of TOORAK_RD,5,2006-10-08,02:00:00,30
TOORAK_RD W OF BURKE_RD,7,2006-10-08,02:00:00,56
BURKE_RD N of TOORAK_RD,1,2006-10-08,02:15:00,26
TOORAK_RD E of BURKE_RD,3,2006-10-08,02:15:00,26
BURKE_RD S of TOORAK_RD,5,2006-10-08,02:15:00,20
TOORAK_RD W OF BURKE_RD,7,2006-10-08,02:15:00,49
BURKE_RD N of TOORAK_RD,1,2006-10-08,02:30:00,22
TOORAK_RD E of BURKE_RD,3,2006-10-08,02:30:00,38
BURKE_RD S of TOORAK_RD,5,2006-10-08,02:30:00,33
TOORAK_RD W OF BURKE_RD,7,2006-10-08,02:30:00,54
BURKE_RD N of TOORAK_RD,1,2006-10-08,02:45:00,24
TOORAK_RD E of BURKE_RD,3,2006-10-08,02:45:00,41
BURKE_RD S of TOORAK_RD,5,2006-10-08,02:45:00,21
TOORAK_RD W OF BURKE_RD,7,2006-10-08,02:45:00,52
BURKE_RD N of TOORAK_RD,1,2006-10-08,03:00:00,19
TOORAK_RD E of BURKE_RD,3,2006-10-08,03:00:00,29
BURKE_RD S of TOORAK_RD,5,2006-10-08,03:00:00,19
TOORAK_RD W OF BURKE_RD,7,2006-10-08,03:00:00,44
BURKE_RD N of TOORAK_RD,1,2006-10-08,03:15:00,26
TOORAK_RD E of BURKE_RD,3,2006-10-08,03:15:00,34
BURKE_RD S of TOORAK_RD,5,2006-10-08,03:15:00,13
TOORAK_RD W OF BURKE_RD,7,2006-10-08,03:15:00,38
BURKE_RD N of TOORAK_RD,1,2006-10-08,03:30:00,19
TOORAK_RD E of BURKE_RD,3,2006-10-08,03:30:00,21
BURKE_RD S of TOORAK_RD,5,2006-10-08,03:30:00,16
TOORAK_RD W OF BURKE_RD,7,2006-10-08,03:30:00,32
BURKE_RD N of TOORAK_RD,1,2006-10-08,03:45:00,8
TOORAK_RD E of BURKE_RD,3,2006-10-08,03:45:00,9
BURKE_RD S of TOORAK_RD,5,2006-10-08,03:45:00,12
TOORAK_RD W OF BURKE_RD,7,2006-10-08,03:45:00,42
BURKE_RD N of TOORAK_RD,1,2006-10-08,04:00:00,22
TOORAK_RD E of BURKE_RD,3,2006-10-08,04:00:00,19
BURKE_RD S of TOORAK_RD,5,2006-10-08,04:00:00,16
TOORAK_RD W OF BURKE_RD,7,2006-10-08,04:00:00,41
BURKE_RD N of TOORAK_RD,1,2006-10-08,04:15:00,18
TOORAK_RD E of BURKE_RD,3,2006-10-08,04:15:00,32
BURKE_RD S of TOORAK_RD,5,2006-10-08,04:15:00,13
TOORAK_RD W OF BURKE_RD,7,2006-10-08,04:15:00,46
BURKE_RD N of TOORAK_RD,1,2006-10-08,04:30:00,14
TOORAK_RD E of BURKE_RD,3,2006-10-08,04:30:00,23
BURKE_RD S of TOORAK_RD,5,2006-10-08,04:30:00,11
TOORAK_RD W OF BURKE_RD,7,2006-10-08,04:30:00,32
BURKE_RD N of TOORAK_RD,1,2006-10-08,04:45:00,16
TOORAK_RD E of BURKE_RD,3,2006-10-08,04:45:00,27
BURKE_RD S of TOORAK_RD,5,2006-10-08,04:45:00,23
TOORAK_RD W OF BURKE_RD,7,2006-10-08,04:45:00,29
BURKE_RD N of TOORAK_RD,1,2006-10-08,05:00:00,22
TOORAK_RD E of BURKE_RD,3,2006-10-08,05:00:00,18
BURKE_RD S of TOORAK_RD,5,2006-10-08,05:00:00,23
TOORAK_RD W OF BURKE_RD,7,2006-10-08,05:00:00,21
BURKE_RD N of TOORAK_RD,1,2006-10-08,05:15:00,19
TOORAK_RD E of BURKE_RD,3,2006-10-08,05:15:00,31
BURKE_RD S of TOORAK_RD,5,2006-10-08,05:15:00,34
TOORAK_RD W OF BURKE_RD,7,2006-10-08,05:15:00,27
BURKE_RD N of TOORAK_RD,1,2006-10-08,05:30:00,17
TOORAK_RD E of BURKE_RD,3,2006-10-08,05:30:00,31
BURKE_RD S of TOORAK_RD,5,2006-10-08,05:30:00,43
TOORAK_RD W OF BURKE_RD,7,2006-10-08,05:30:00,21
BURKE_RD N of TOORAK_RD,1,2006-10-08,05:45:00,35
TOORAK_RD E of BURKE_RD,3,2006-10-08,05:45:00,35
BURKE_RD S of TOORAK_RD,5,2006-10-08,05:45:00,57
TOORAK_RD W OF BURKE_RD,7,2006-10-08,05:45:00,30
BURKE_RD N of TOORAK_RD,1,2006-10-08,06:00:00,22
TOORAK_RD E of BURKE_RD,3,2006-10-08,06:00:00,26
BURKE_RD S of TOORAK_RD,5,2006-10-08,06:00:00,47
TOORAK_RD W OF BURKE_RD,7,2006-10-08,06:00:00,21
BURKE_RD N of TOORAK_RD,1,2006-10-08,06:15:00,31
TOORAK_RD E of BURKE_RD,3,2006-10-08,06:15:00,64
BURKE_RD S of TOORAK_RD,5,2006-10-08,06:15:00,59
TOORAK_RD W OF BURKE_RD,7,2006-10-08,06:15:00,30
BURKE_RD N of TOORAK_RD,1,2006-10-08,06:30:00,56
TOORAK_RD E of BURKE_RD,3,2006-10-08,06:30:00,47
BURKE_RD S of TOORAK_RD,5,2006-10-08,06:30:00,55
TOORAK_RD W OF BURKE_RD,7,2006-10-08,06:30:00,37
BURKE_RD N of TOORAK_RD,1,2006-10-08,06:45:00,64
TOORAK_RD E of BURKE_RD,3,2006-10-08,06:45:00,48
BURKE_RD S of TOORAK_RD,5,2006-10-08,06:45:00,76
TOORAK_RD W OF BURKE_RD,7,2006-10-08,06:45:00,34
BURKE_RD N of TOORAK_RD,1,2006-10-08,07:00:00,63
TOORAK_RD E of BURKE_RD,3,2006-10-08,07:00:00,53
BURKE_RD S of TOORAK_RD,5,2006-10-08,07:00:00,53
TOORAK_RD W OF BURKE_RD,7,2006-10-08,07:00:00,32
BURKE_RD N of TOORAK_RD,1,2006-10-08,07:15:00,62
TOORAK_RD E of BURKE_RD,3,2006-10-08,07:15:00,52
BURKE_RD S of TOORAK_RD,5,2006-10-08,07:15:00,66
TOORAK_RD W OF BURKE_RD,7,2006-10-08,07:15:00,46
BURKE_RD N of TOORAK_RD,1,2006-10-08,07:30:00,75
TOORAK_RD E of BURKE_RD,3,2006-10-08,07:30:00,71
BURKE_RD S of TOORAK_RD,5,2006-10-08,07:30:00,63
TOORAK_RD W OF BURKE_RD,7,2006-10-08,07:30:00,54
BURKE_RD N of TOORAK_RD,1,2006-10-08,07:45:00,58
TOORAK_RD E of BURKE_RD,3,2006-10-08,07:45:00,59
BURKE_RD S of TOORAK_RD,5,2006-10-08,07:45:00,89
TOORAK_RD W OF BURKE_RD,7,2006-10-08,07:45:00,57
BURKE_RD N of TOORAK_RD,1,2006-10-08,08:00:00,103
TOORAK_RD E of BURKE_RD,3,2006-10-08,08:00:00,73
BURKE_RD S of TOORAK_RD,5,2006-10-08,08:00:00,66
TOORAK_RD W OF BURKE_RD,7,2006-10-08,08:00:00,54
BURKE_RD N of TOORAK_RD,1,2006-10-08,08:15:00,131
TOORAK_RD E of BURKE_RD,3,2006-10-08,08:15:00,112
BURKE_RD S of TOORAK_RD,5,2006-10-08,08:15:00,89
TOORAK_RD W OF BURKE_RD,7,2006-10-08,08:15:00,60
BURKE_RD N of TOORAK_RD,1,2006-10-08,08:30:00,134
TOORAK_RD E of BURKE_RD,3,2006-10-08,08:30:00,95
BURKE_RD S of TOORAK_RD,5,2006-10-08,08:30:00,100
TOORAK_RD W OF BURKE_RD,7,2006-10-08,08:30:00,60
BURKE_RD N of TOORAK_RD,1,2006-10-08,08:45:00,114
TOORAK_RD E of BURKE_RD,3,2006-10-08,08:45:00,117
BURKE_RD S of TOORAK_RD,5,2006-10-08,08:45:00,116
TOORAK_RD W OF BURKE_RD,7,2006-10-08,08:45:00,105
BURKE_RD N of TOORAK_RD,1,2006-10-08,09:00:00,154
TOORAK_RD E of BURKE_RD,3,2006-10-08,09:00:00,129
BURKE_RD S of TOORAK_RD,5,2006-10-08,09:00:00,125
TOORAK_RD W OF BURKE_RD,7,2006-10-08,09:00:00,82
BURKE_RD N of TOORAK_RD,1,2006-10-08,09:15:00,172
TOORAK_RD E of BURKE_RD,3,2006-10-08,09:15:00,140
BURKE_RD S of TOORAK_RD,5,2006-10-08,09:15:00,136
TOORAK_RD W OF BURKE_RD,7,2006-10-08,09:15:00,94
BURKE_RD N of TOORAK_RD,1,2006-10-08,09:30:00,168
TOORAK_RD E of BURKE_RD,3,2006-10-08,09:30:00,162
BURKE_RD S of TOORAK_RD,5,2006-10-08,09:30:00,138
TOORAK_RD W OF BURKE_RD,7,2006-10-08,09:30:00,117
BURKE_RD N of TOORAK_RD,1,2006-10-08,09:45:00,192
TOORAK_RD E of BURKE_RD,3,2006-10-08,09:45:00,162
BURKE_RD S of TOORAK_RD,5,2006-10-08,09:45:00,183
TOORAK_RD W OF BURKE_RD,7,2006-10-08,09:45:00,131
BURKE_RD N of TOORAK_RD,1,2006-10-08,10:00:00,195
TOORAK_RD E of BURKE_RD,3,2006-10-08,10:00:00,156
BURKE_RD S of TOORAK_RD,5,2006-10-08,10:00:00,148
TOORAK_RD W OF BURKE_RD,7,2006-10-08,10:00:00,134
BURKE_RD N of TOORAK_RD,1,2006-10-08,10:15:00,211
TOORAK_RD E of BURKE_RD,3,2006-10-08,10:15:00,158
BURKE_RD S of TOORAK_RD,5,2006-10-08,10:15:00,159
TOORAK_RD W OF BURKE_RD,7,2006-10-08,10:15:00,121
BURKE_RD N of TOORAK_RD,1,2006-10-08,10:30:00,199
TOORAK_RD E of BURKE_RD,3,2006-10-08,10:30:00,181
